coupon_record_id,userid,coupon_type,coupon_status,create_time,update_time,sex,level,current_integral,age_group
0486b45e1b5c401db8a8dc287fb62d91,05f6309b98aa4d2ab4591caa65f1d372,daily_parking_coupon,unavailable,21/5/2025 16:05:00,22/5/2025 16:00:00,女,菁英会员,0,80后
0487816b7d884da8b0b6b5e50439b159,05f6309b98aa4d2ab4591caa65f1d372,daily_parking_coupon,unavailable,26/2/2025 16:05:00,27/2/2025 16:00:00,女,菁英会员,0,80后
048cfb08bf2b4e2db233dd93f5ebd179,5c68f5298c08453c8ab17b23aaf6107c,daily_parking_coupon,unavailable,11/8/2024 16:05:00,12/8/2024 16:00:00,女,菁英会员,17050,80后
04950d5f9837448eb10c80ef16a0e546,952fd372ce2a48f2ba6107e4774d63a3,daily_parking_coupon,unavailable,4/4/2023 16:05:00,5/4/2023 16:00:00,男,菁英会员,49384,未知
04956ff340844dc88f259974db9f5127,751695cc49824f758de3bae9654a0266,daily_parking_coupon,unavailable,25/6/2025 16:05:00,26/6/2025 16:00:00,男,菁英会员,6279210,80后
0496908e45ed4b1b97af8ad59b0848c1,eec990e8701e4d708d0f420a8a13d22d,daily_parking_coupon,unavailable,9/1/2025 16:05:00,10/1/2025 16:00:00,男,菁英会员,12000,90后
04a735f98c0d4b8db7eb3f6f2f1a0f92,fb7d5db3330b4cf09c846f701e9ab2da,daily_parking_coupon,unavailable,18/7/2024 16:05:00,19/7/2024 16:00:00,男,菁英会员,573642,00后
04a88a034c154f7fa36b7961747ccc1b,b4db7aba29044a19a260cba4c475fd3c,daily_parking_coupon,unavailable,12/12/2022 16:05:00,13/12/2022 16:00:00,未知,平台会员,0,未知
04ad7be14db44bcfbe5699b4d8a37ddc,05f6309b98aa4d2ab4591caa65f1d372,daily_parking_coupon,unavailable,14/8/2024 16:05:00,15/8/2024 16:00:00,女,菁英会员,0,80后
04b8fdcf6a084bc48968c97df0d32216,952fd372ce2a48f2ba6107e4774d63a3,daily_parking_coupon,unavailable,4/3/2025 16:05:01,5/3/2025 16:00:00,男,菁英会员,49384,未知
04ba380225744c1b88bd507b7decaae3,8bf1fbb8a884491193f8c1882e054d75,daily_parking_coupon,unavailable,3/3/2024 16:05:00,4/3/2024 16:00:00,男,菁英会员,19000,90后
04c5348192614b7796590f4fda0facb6,9cbc64f62b494da584d3030f8afdd9cd,daily_parking_coupon,unavailable,1/10/2025 16:05:00,2/10/2025 16:00:00,男,菁英会员,22000,90后
04cb16191d804df3aa621d4357ec0e5b,fb7d5db3330b4cf09c846f701e9ab2da,consumption_parking_coupon,unavailable,17/7/2025 02:05:54,17/7/2025 16:00:00,男,菁英会员,573642,00后
04cf97b91f424c31a2f63b6696776233,a47a3b4032ba44abbf4d20efbbd558ca,daily_parking_coupon,unavailable,18/2/2026 16:05:01,19/2/2026 16:00:00,女,菁英会员,0,80后
04d1302170df45708f9dedab43986717,a47a3b4032ba44abbf4d20efbbd558ca,daily_parking_coupon,unavailable,15/6/2023 16:05:00,16/6/2023 16:00:00,女,菁英会员,0,80后
04d19c3d9bbc405981b96d0a366d9b38,7b5c37f8e5984b9ebccffe9d74148eed,daily_parking_coupon,unavailable,5/4/2026 16:05:00,6/4/2026 16:00:00,女,菁英会员,110000,90后
04e4e5e2c5d94f62ab419b0408ca52fe,05f6309b98aa4d2ab4591caa65f1d372,daily_parking_coupon,unavailable,5/4/2022 16:05:00,6/4/2022 16:00:00,女,菁英会员,0,80后
04e9ae19398a4c50a5f1ac30057a446e,751695cc49824f758de3bae9654a0266,daily_parking_coupon,unavailable,25/9/2023 16:05:00,26/9/2023 16:00:00,男,菁英会员,6279210,80后
04eb9b21c96b4af9a26dfa40fe016d85,5a8493e69d69415daad10da33b657d4f,daily_parking_coupon,unavailable,23/3/2026 16:05:00,24/3/2026 16:00:00,女,菁英会员,0,00后
04ebb158d6c540aeadac7680e8c32c4a,319d1c409925465688730f0c17f11c88,daily_parking_coupon,unavailable,10/2/2026 16:05:00,11/2/2026 16:00:00,男,菁英会员,109102,90后
04fb5bd1cebc4bba953c72e4c36b2c47,58c2018af87c48919a45b991594bf654,daily_parking_coupon,unavailable,14/1/2024 16:05:00,15/1/2024 16:00:00,男,菁英会员,0,90后
04fd41178439403dac0ea288c5047ac3,ac25edadd9f045c0b278bfffdbc362f3,other,unavailable,26/7/2022 06:11:48,25/8/2022 16:00:00,女,菁英会员,0,90后
04fe31eade6d4b589a94b05e6fbede6e,a47a3b4032ba44abbf4d20efbbd558ca,daily_parking_coupon,unavailable,12/9/2022 16:05:00,13/9/2022 16:00:00,女,菁英会员,0,80后
04ff41670227422fb147191551168ddc,c4316ab514334c13a3842f731b7b1959,daily_parking_coupon,unavailable,21/4/2026 16:05:00,22/4/2026 16:00:00,女,菁英会员,23179,90后
0500049ce32b4ae49b1f36d15ba11d46,e0f16d7af02c4092a512741df348a16c,daily_parking_coupon,unavailable,29/3/2026 16:05:00,30/3/2026 16:00:00,女,菁英会员,100000,90后
05077c70ad9f46eeaadf465422658da8,319d1c409925465688730f0c17f11c88,daily_parking_coupon,unavailable,11/5/2026 16:05:00,12/5/2026 16:00:00,男,菁英会员,109102,90后
050a16cbbfe844589573a14c434dd32f,eec990e8701e4d708d0f420a8a13d22d,daily_parking_coupon,unavailable,6/11/2025 16:05:00,7/11/2025 16:00:00,男,菁英会员,12000,90后
050b11d247764b12a71a94010e4da697,f56aa5e066eb4dcd84f2af1766d778af,daily_parking_coupon,unavailable,26/3/2023 16:05:00,27/3/2023 16:00:00,女,菁英会员,200155,90后
050db82ecb584defb26f75d5bae7d97b,952fd372ce2a48f2ba6107e4774d63a3,daily_parking_coupon,unavailable,8/8/2023 16:05:00,9/8/2023 16:00:00,男,菁英会员,49384,未知
050ff17bfc2d4b52b0666079d152fd67,0fc0cfb54a2d45669d1b661fd0b11fa5,consumption_parking_coupon,unavailable,16/12/2025 05:04:22,16/12/2025 16:00:00,未知,菁英会员,650000,未知
0510d172776f4fbfbeebffa6520a6d94,9cbc64f62b494da584d3030f8afdd9cd,daily_parking_coupon,unavailable,4/11/2024 16:05:00,5/11/2024 16:00:00,男,菁英会员,22000,90后
051c57d126c746f3be64e75cb707d70e,ac25edadd9f045c0b278bfffdbc362f3,daily_parking_coupon,unavailable,7/7/2025 16:05:00,8/7/2025 16:00:00,女,菁英会员,0,90后
05235ec632634241b45a99ebdfac6e0f,5c68f5298c08453c8ab17b23aaf6107c,daily_parking_coupon,unavailable,24/1/2024 16:05:00,25/1/2024 16:00:00,女,菁英会员,17050,80后
0524288700d843599ad40d339b77095d,952fd372ce2a48f2ba6107e4774d63a3,daily_parking_coupon,unavailable,2/9/2024 16:05:00,3/9/2024 16:00:00,男,菁英会员,49384,未知
0527cfb8985842fb84fc6c58808960ed,9cbc64f62b494da584d3030f8afdd9cd,daily_parking_coupon,unavailable,1/10/2023 16:05:00,2/10/2023 16:00:00,男,菁英会员,22000,90后
0527f417033d4031b6577359e73334e4,58c2018af87c48919a45b991594bf654,daily_parking_coupon,unavailable,1/4/2024 16:05:00,2/4/2024 16:00:00,男,菁英会员,0,90后
052a806a4f0442c583916096e4287be4,491e5d7e4d4f46b58f805a10031a2483,other,unavailable,6/8/2024 06:41:40,5/9/2024 16:00:00,女,菁英会员,913728,90后
052aa471e8094ec9b2fe4ea81702d773,491e5d7e4d4f46b58f805a10031a2483,daily_parking_coupon,unavailable,6/6/2024 16:05:00,7/6/2024 16:00:00,女,菁英会员,913728,90后
052b3ee655a24aee8e7aec0dc2447f89,5a8493e69d69415daad10da33b657d4f,daily_parking_coupon,unavailable,12/1/2025 16:05:00,13/1/2025 16:00:00,女,菁英会员,0,00后
052e78c6a8bf4b258d5ca78b0136392f,58c2018af87c48919a45b991594bf654,daily_parking_coupon,unavailable,26/7/2022 16:05:00,27/7/2022 16:00:00,男,菁英会员,0,90后
0533fc9ecec94bcd87bc6082cf1715c9,5c68f5298c08453c8ab17b23aaf6107c,daily_parking_coupon,unavailable,17/9/2024 16:05:00,18/9/2024 16:00:00,女,菁英会员,17050,80后
0534447100fb45e0b734b03fab2e8f80,5c68f5298c08453c8ab17b23aaf6107c,daily_parking_coupon,unavailable,7/5/2026 16:05:00,8/5/2026 16:00:00,女,菁英会员,17050,80后
0534fc96aed34e9f8c2efa9557481bd6,ac25edadd9f045c0b278bfffdbc362f3,daily_parking_coupon,unavailable,18/9/2025 16:05:00,19/9/2025 16:00:00,女,菁英会员,0,90后
053c1cf3468c4b2eafe8fbe2bd5b7f03,a47a3b4032ba44abbf4d20efbbd558ca,other,unavailable,9/2/2023 02:51:51,9/2/2023 15:01:00,女,菁英会员,0,80后
05474bfd77304d2689c0b65265907698,364b0b8241ce4c41a4be31b3f8e69d01,daily_parking_coupon,unavailable,16/2/2026 16:05:01,17/2/2026 16:00:00,未知,菁英会员,100000,00后
054822be0b844f02911b11607c6a05e7,ac25edadd9f045c0b278bfffdbc362f3,daily_parking_coupon,unavailable,10/9/2024 16:05:00,11/9/2024 16:00:00,女,菁英会员,0,90后
05494bb336d042948b58a215ff2dea5a,952fd372ce2a48f2ba6107e4774d63a3,daily_parking_coupon,unavailable,21/9/2023 16:05:00,22/9/2023 16:00:00,男,菁英会员,49384,未知
0549c93f82a249d5a30d6eb4c01eb015,5c68f5298c08453c8ab17b23aaf6107c,daily_parking_coupon,unavailable,20/4/2026 16:05:00,21/4/2026 16:00:00,女,菁英会员,17050,80后
055174aa6b934e6a92ad00f5a9cfc614,a47a3b4032ba44abbf4d20efbbd558ca,daily_parking_coupon,unavailable,8/4/2024 16:05:00,9/4/2024 16:00:00,女,菁英会员,0,80后
0551a64df1f94a27bcec79aab3fe4799,c0f45aba3a6a4113ab87412d0e90dd57,daily_parking_coupon,unavailable,6/7/2025 16:05:00,7/7/2025 16:00:00,男,菁英会员,157610,80后
05526109c77b45f0aa6071b6d7912448,58c2018af87c48919a45b991594bf654,daily_parking_coupon,unavailable,31/8/2022 16:05:00,1/9/2022 16:00:00,男,菁英会员,0,90后
055db8fa20884db98e6f527c8c256e2d,8bf1fbb8a884491193f8c1882e054d75,daily_parking_coupon,unavailable,16/6/2024 16:05:00,17/6/2024 16:00:00,男,菁英会员,19000,90后
05659b5e5b344c82b6bb84b799838a56,371144ae00874a54810c35b22d695e18,daily_parking_coupon,unavailable,19/3/2026 16:05:00,20/3/2026 16:00:00,男,菁英会员,110000,70后
0568bbbb87054736a56a0e0fa7590aed,319d1c409925465688730f0c17f11c88,daily_parking_coupon,unavailable,1/6/2026 16:05:00,2/6/2026 16:00:00,男,菁英会员,109102,90后
0568c3b146724fb6a06df454363f95c1,a47a3b4032ba44abbf4d20efbbd558ca,daily_parking_coupon,unavailable,8/8/2022 16:05:00,9/8/2022 16:00:00,女,菁英会员,0,80后
056d94f78d874c2f85b78a674b431283,6b248061369b437e80db2a79fba19964,daily_parking_coupon,unavailable,11/12/2025 16:05:00,12/12/2025 16:00:00,男,菁英会员,301002,00后
056e93611be34768adcf33c1012c89f3,952fd372ce2a48f2ba6107e4774d63a3,daily_parking_coupon,unavailable,15/2/2023 16:05:00,16/2/2023 16:00:00,男,菁英会员,49384,未知
057280db335544d0904a9ce08853d3e4,eec990e8701e4d708d0f420a8a13d22d,daily_parking_coupon,unavailable,30/5/2024 16:05:00,31/5/2024 16:00:00,男,菁英会员,12000,90后
0576651da8e54c0bbff15ffa9538d052,0fc0cfb54a2d45669d1b661fd0b11fa5,daily_parking_coupon,unavailable,28/5/2025 16:05:00,29/5/2025 16:00:00,未知,菁英会员,650000,未知
05833954da394ad8b02f0b9ac125b968,751695cc49824f758de3bae9654a0266,daily_parking_coupon,unavailable,3/10/2023 16:05:00,4/10/2023 16:00:00,男,菁英会员,6279210,80后
059655d9ec3b46028066fc431a6b973d,751695cc49824f758de3bae9654a0266,daily_parking_coupon,unavailable,3/1/2024 16:05:00,4/1/2024 16:00:00,男,菁英会员,6279210,80后
0597818185604fdcbaec11c31d45a840,6b248061369b437e80db2a79fba19964,daily_parking_coupon,unavailable,1/4/2026 16:05:00,2/4/2026 16:00:00,男,菁英会员,301002,00后
0597c4a666294e0abebd94bfa899bc45,952fd372ce2a48f2ba6107e4774d63a3,daily_parking_coupon,unavailable,4/10/2023 16:05:00,5/10/2023 16:00:00,男,菁英会员,49384,未知
059cba8335b64748a073023f5195c0ca,05f6309b98aa4d2ab4591caa65f1d372,daily_parking_coupon,unavailable,29/5/2023 16:05:00,30/5/2023 16:00:00,女,菁英会员,0,80后
059ec9c2173d4d4fa48216aadc160cd5,f56aa5e066eb4dcd84f2af1766d778af,daily_parking_coupon,unavailable,28/2/2023 16:05:00,1/3/2023 16:00:00,女,菁英会员,200155,90后
05a15da715fd422c9942efd0c7161032,eec990e8701e4d708d0f420a8a13d22d,daily_parking_coupon,unavailable,3/9/2025 16:05:00,4/9/2025 16:00:00,男,菁英会员,12000,90后
05a33f427ef1422bb3f05a87e1d5d672,c4316ab514334c13a3842f731b7b1959,daily_parking_coupon,unavailable,20/4/2026 16:05:00,21/4/2026 16:00:00,女,菁英会员,23179,90后
05a5bff6a092490ca47f72584e0cec1a,a47a3b4032ba44abbf4d20efbbd558ca,daily_parking_coupon,unavailable,24/9/2023 16:05:00,25/9/2023 16:00:00,女,菁英会员,0,80后
05ac51beb0aa47be9705970a8bbe0132,58c2018af87c48919a45b991594bf654,daily_parking_coupon,unavailable,2/7/2025 16:05:00,3/7/2025 16:00:00,男,菁英会员,0,90后
05adb854d8034531bc2dff19d803ceb1,a47a3b4032ba44abbf4d20efbbd558ca,daily_parking_coupon,unavailable,21/6/2023 16:05:00,22/6/2023 16:00:00,女,菁英会员,0,80后
05b076581ac646c69886e72b5996dbb3,5a8493e69d69415daad10da33b657d4f,daily_parking_coupon,unavailable,8/2/2026 16:05:00,9/2/2026 16:00:00,女,菁英会员,0,00后
05b328ec86044570873a3c18cf7bf8f9,952fd372ce2a48f2ba6107e4774d63a3,daily_parking_coupon,unavailable,23/8/2023 16:05:00,24/8/2023 16:00:00,男,菁英会员,49384,未知
05b63fb7ef05440c8fbcd320f2c97917,ac25edadd9f045c0b278bfffdbc362f3,daily_parking_coupon,unavailable,29/4/2024 16:05:00,30/4/2024 16:00:00,女,菁英会员,0,90后
05b8b45e224e4b3285b62fcdea22a9ad,952fd372ce2a48f2ba6107e4774d63a3,daily_parking_coupon,unavailable,15/12/2022 16:05:00,16/12/2022 16:00:00,男,菁英会员,49384,未知
05b9e6388c264508b143b16660fc485d,8bf1fbb8a884491193f8c1882e054d75,daily_parking_coupon,unavailable,10/6/2026 16:05:01,11/6/2026 16:00:00,男,菁英会员,19000,90后
05c1b355880f48ef89460101224528b4,5a8493e69d69415daad10da33b657d4f,daily_parking_coupon,unavailable,19/3/2025 16:05:00,20/3/2025 16:00:00,女,菁英会员,0,00后
05c5cbccf4eb4a09b1910255cfe2bc42,fb7d5db3330b4cf09c846f701e9ab2da,daily_parking_coupon,unavailable,10/6/2026 16:05:00,11/6/2026 16:00:00,男,菁英会员,573642,00后
05c8982d2d0f49299103bca7c3b79651,ac25edadd9f045c0b278bfffdbc362f3,daily_parking_coupon,unavailable,16/11/2023 16:05:00,17/11/2023 16:00:00,女,菁英会员,0,90后
05c98c0b4af642ab8ddb87301eeb0bf0,a47a3b4032ba44abbf4d20efbbd558ca,daily_parking_coupon,unavailable,10/3/2024 16:05:00,11/3/2024 16:00:00,女,菁英会员,0,80后
05d28311d288492c846aa59dcb46c92c,41134c8ca66f433685b917f1b1414df6,daily_parking_coupon,unavailable,20/2/2025 16:05:00,21/2/2025 16:00:00,未知,平台会员,0,未知
05d87e03b94d4237989f24f7f4e3de96,a47a3b4032ba44abbf4d20efbbd558ca,daily_parking_coupon,unavailable,9/5/2022 16:05:00,10/5/2022 16:00:00,女,菁英会员,0,80后
05dae3f8266b412ab8e819a720f4f154,ac25edadd9f045c0b278bfffdbc362f3,daily_parking_coupon,unavailable,28/1/2025 16:05:00,29/1/2025 16:00:00,女,菁英会员,0,90后
05ddd59e349e44cb90e70c6f7884cfe5,c4316ab514334c13a3842f731b7b1959,daily_parking_coupon,unavailable,10/8/2025 16:05:00,11/8/2025 16:00:00,女,菁英会员,23179,90后
05de99c15a984f12a2be11939e3778c6,e0f16d7af02c4092a512741df348a16c,daily_parking_coupon,unavailable,25/5/2026 16:05:00,26/5/2026 16:00:00,女,菁英会员,100000,90后
05dea13b59cc4861ac4e60255eced89d,319d1c409925465688730f0c17f11c88,daily_parking_coupon,unavailable,11/1/2026 16:05:00,12/1/2026 16:00:00,男,菁英会员,109102,90后
05def4c92f1d4539afaa422951601046,eec990e8701e4d708d0f420a8a13d22d,daily_parking_coupon,unavailable,30/3/2025 16:05:00,31/3/2025 16:00:00,男,菁英会员,12000,90后
05e276e29e9c41748109d8997df6fc74,ba718fcfcd0a486fa1e7172ccd27e2b0,daily_parking_coupon,init,16/6/2026 16:05:00,16/6/2026 16:05:00,男,菁英会员,131000,90后
05e48fd571334854a255388cc38195ff,7b5c37f8e5984b9ebccffe9d74148eed,daily_parking_coupon,unavailable,11/3/2026 16:05:00,12/3/2026 16:00:00,女,菁英会员,110000,90后
05e4f8f8b91b414196463d7d7f627b4f,eec990e8701e4d708d0f420a8a13d22d,daily_parking_coupon,unavailable,19/12/2024 16:05:00,20/12/2024 16:00:00,男,菁英会员,12000,90后
05efd7098eff4d2da5306248e264aab0,8bf1fbb8a884491193f8c1882e054d75,daily_parking_coupon,unavailable,9/6/2024 16:05:00,10/6/2024 16:00:00,男,菁英会员,19000,90后
060794d6731e462c99ba0f671d0421b6,a47a3b4032ba44abbf4d20efbbd558ca,daily_parking_coupon,unavailable,29/3/2023 16:05:00,30/3/2023 16:00:00,女,菁英会员,0,80后
060c3ef35c54428784ad1d790a2dd2a1,751695cc49824f758de3bae9654a0266,daily_parking_coupon,unavailable,30/11/2023 16:05:00,1/12/2023 16:00:00,男,菁英会员,6279210,80后
060e326fb5ed4cf69ac2dabf0adee9c6,ac25edadd9f045c0b278bfffdbc362f3,daily_parking_coupon,unavailable,13/4/2023 16:05:00,14/4/2023 16:00:00,女,菁英会员,0,90后
0612ea1f2cc2448995cf38c7254c421e,58c2018af87c48919a45b991594bf654,daily_parking_coupon,unavailable,13/10/2024 16:05:00,14/10/2024 16:00:00,男,菁英会员,0,90后
06138b17d79c4e78bc4f504c8852a104,952fd372ce2a48f2ba6107e4774d63a3,daily_parking_coupon,unavailable,19/2/2026 16:05:01,20/2/2026 16:00:00,男,菁英会员,49384,未知
061816f62cde4ffaa27473ff2f3be883,491e5d7e4d4f46b58f805a10031a2483,daily_parking_coupon,unavailable,9/12/2024 16:05:00,10/12/2024 16:00:00,女,菁英会员,913728,90后
061c7c2d567c4c7890771a7662b000dc,5a8493e69d69415daad10da33b657d4f,daily_parking_coupon,unavailable,29/10/2024 16:05:00,30/10/2024 16:00:00,女,菁英会员,0,00后
062562d1c0674380867656ad123ac913,751695cc49824f758de3bae9654a0266,daily_parking_coupon,unavailable,23/1/2025 16:05:00,24/1/2025 16:00:00,男,菁英会员,6279210,80后
06353ba0b7a84409bfc94a4b8f7b4bf2,364b0b8241ce4c41a4be31b3f8e69d01,daily_parking_coupon,unavailable,25/3/2026 16:05:01,26/3/2026 16:00:00,未知,菁英会员,100000,00后
0635417228d84de5aa89a86bc85096fb,c4316ab514334c13a3842f731b7b1959,daily_parking_coupon,unavailable,27/2/2025 16:05:00,28/2/2025 16:00:00,女,菁英会员,23179,90后
06362caf9f8c4b1ca35b1d66db3582c4,f56aa5e066eb4dcd84f2af1766d778af,daily_parking_coupon,unavailable,3/9/2023 16:05:00,4/9/2023 16:00:00,女,菁英会员,200155,90后
063d5dceeab24b0a88ef93e1fc53d4d4,319d1c409925465688730f0c17f11c88,daily_parking_coupon,unavailable,5/2/2026 16:05:00,6/2/2026 16:00:00,男,菁英会员,109102,90后
06403f9c1b5c417ca4f8b6f1c1b4cf8a,984e09ea57044a9db13e077bb01daec0,daily_parking_coupon,unavailable,11/12/2025 16:05:00,12/12/2025 16:00:00,未知,菁英会员,343445,未知
06417fc1a6a6474fbcfc8f147857506b,f56aa5e066eb4dcd84f2af1766d778af,daily_parking_coupon,unavailable,15/4/2026 16:05:01,16/4/2026 16:00:00,女,菁英会员,200155,90后
0643760e8ece4a78bea79758eecbf1a0,ac25edadd9f045c0b278bfffdbc362f3,daily_parking_coupon,unavailable,25/6/2025 16:05:00,26/6/2025 16:00:00,女,菁英会员,0,90后
0646c7c42a1946e287cdcb9d1bda4504,58c2018af87c48919a45b991594bf654,daily_parking_coupon,unavailable,29/5/2025 16:05:00,30/5/2025 16:00:00,男,菁英会员,0,90后
06482a724ab34b5fb37e448c2cc49f3f,ac25edadd9f045c0b278bfffdbc362f3,daily_parking_coupon,unavailable,15/5/2025 16:05:00,16/5/2025 16:00:00,女,菁英会员,0,90后
064bc03f0c6345d6ae4a24b9d471f9a0,58c2018af87c48919a45b991594bf654,daily_parking_coupon,unavailable,25/7/2022 16:05:00,26/7/2022 16:00:00,男,菁英会员,0,90后
064d406521044cca835e8e38bed1881f,ac25edadd9f045c0b278bfffdbc362f3,other,unavailable,29/12/2022 07:10:51,5/1/2023 16:01:00,女,菁英会员,0,90后
064dc87b350d4f0596bf8c7bac955347,a47a3b4032ba44abbf4d20efbbd558ca,daily_parking_coupon,unavailable,20/3/2022 16:05:00,21/3/2022 16:00:00,女,菁英会员,0,80后
06513d9e69a34e37b9a49647e86b196e,148ceacc3edd4392866f74bc197048a0,daily_parking_coupon,unavailable,18/10/2022 16:05:00,19/10/2022 16:00:00,未知,平台会员,0,未知
0653be841f9e4ffa976abf989ce0a1ec,58c2018af87c48919a45b991594bf654,daily_parking_coupon,unavailable,2/12/2025 16:05:00,3/12/2025 16:00:00,男,菁英会员,0,90后
065439a6fd104c739b3b5fd074676ec1,5a8493e69d69415daad10da33b657d4f,daily_parking_coupon,unavailable,12/5/2025 16:05:00,13/5/2025 16:00:00,女,菁英会员,0,00后
0657491cbc63490d9ea479661dc9239f,8bf1fbb8a884491193f8c1882e054d75,daily_parking_coupon,unavailable,2/2/2025 16:05:01,3/2/2025 16:00:00,男,菁英会员,19000,90后
065eef17dc354ff98f12974be43e454e,fb7d5db3330b4cf09c846f701e9ab2da,daily_parking_coupon,unavailable,9/9/2024 16:05:00,10/9/2024 16:00:00,男,菁英会员,573642,00后
0662166eb0804a74919c6587df987867,751695cc49824f758de3bae9654a0266,consumption_parking_coupon,unavailable,20/1/2026 04:03:41,20/1/2026 16:00:00,男,菁英会员,6279210,80后
06622eb576374573aec3bf5443a28858,751695cc49824f758de3bae9654a0266,daily_parking_coupon,unavailable,7/10/2025 16:05:00,8/10/2025 16:00:00,男,菁英会员,6279210,80后
06643dbdbc6b452e83f019b934ab3ac2,fb7d5db3330b4cf09c846f701e9ab2da,daily_parking_coupon,unavailable,8/2/2026 16:05:00,9/2/2026 16:00:00,男,菁英会员,573642,00后
0665ee4ce6344b3391a30a690c4990f9,a47a3b4032ba44abbf4d20efbbd558ca,daily_parking_coupon,unavailable,2/11/2023 16:05:00,3/11/2023 16:00:00,女,菁英会员,0,80后
0669fff3a2714524b6a450063d417ae9,952fd372ce2a48f2ba6107e4774d63a3,daily_parking_coupon,unavailable,15/1/2023 16:05:00,16/1/2023 16:00:00,男,菁英会员,49384,未知
0671a53ddecb4ba6af5ba7d6b945ac29,751695cc49824f758de3bae9654a0266,daily_parking_coupon,unavailable,26/5/2025 16:05:00,27/5/2025 16:00:00,男,菁英会员,6279210,80后
0671f66a7133401b938c0b359f6302db,952fd372ce2a48f2ba6107e4774d63a3,daily_parking_coupon,unavailable,30/6/2022 16:05:00,1/7/2022 16:00:00,男,菁英会员,49384,未知
067313fe81f140c28e8da2f3300ef912,751695cc49824f758de3bae9654a0266,daily_parking_coupon,unavailable,27/11/2023 16:05:00,28/11/2023 16:00:00,男,菁英会员,6279210,80后
06777dc8b2be46098c0d2951820154c5,8bf1fbb8a884491193f8c1882e054d75,daily_parking_coupon,unavailable,1/4/2025 16:05:00,2/4/2025 16:00:00,男,菁英会员,19000,90后
067b2988638d429eb5cdeee35285f3e8,b4db7aba29044a19a260cba4c475fd3c,consumption_parking_coupon,unavailable,4/3/2022 06:54:42,4/3/2022 16:00:00,未知,平台会员,0,未知
067c9dbe96c241938e11b9b61c42f57c,0fc0cfb54a2d45669d1b661fd0b11fa5,daily_parking_coupon,unavailable,18/8/2025 16:05:00,19/8/2025 16:00:00,未知,菁英会员,650000,未知
067cc12eaa364daeb011da644b7d7836,952fd372ce2a48f2ba6107e4774d63a3,daily_parking_coupon,unavailable,11/3/2024 16:05:00,12/3/2024 16:00:00,男,菁英会员,49384,未知
068351f0df39429ab8a0a657d2e57a24,c0f45aba3a6a4113ab87412d0e90dd57,daily_parking_coupon,unavailable,19/5/2024 16:05:00,20/5/2024 16:00:00,男,菁英会员,157610,80后
06842a2c9b814fa9b339079dd7ae8366,ac25edadd9f045c0b278bfffdbc362f3,daily_parking_coupon,unavailable,7/6/2026 16:05:01,8/6/2026 16:00:00,女,菁英会员,0,90后
0684c03beb734ba9b9ad36a1734211ba,984e09ea57044a9db13e077bb01daec0,daily_parking_coupon,unavailable,23/12/2025 16:05:00,24/12/2025 16:00:00,未知,菁英会员,343445,未知
06884c34953b49a7ac9654c824d7fbc2,58c2018af87c48919a45b991594bf654,daily_parking_coupon,unavailable,18/9/2022 16:05:00,19/9/2022 16:00:00,男,菁英会员,0,90后
068a92396f5f4ad08da9254931b3fb4b,58c2018af87c48919a45b991594bf654,daily_parking_coupon,unavailable,14/4/2025 16:05:00,15/4/2025 16:00:00,男,菁英会员,0,90后
068c262f654b4cdea3088979f23201d5,fb7d5db3330b4cf09c846f701e9ab2da,daily_parking_coupon,unavailable,9/4/2026 16:05:00,10/4/2026 16:00:00,男,菁英会员,573642,00后
068e07dd17b64170a778d0321574f6cf,148ceacc3edd4392866f74bc197048a0,daily_parking_coupon,unavailable,25/10/2022 16:05:00,26/10/2022 16:00:00,未知,平台会员,0,未知
06957a8e777d4d489eacd8e509c84c63,58c2018af87c48919a45b991594bf654,daily_parking_coupon,unavailable,1/5/2024 16:05:00,2/5/2024 16:00:00,男,菁英会员,0,90后
069604e9fb6943c1aa9e725f3376b12e,c0f45aba3a6a4113ab87412d0e90dd57,daily_parking_coupon,unavailable,23/10/2024 16:05:00,24/10/2024 16:00:00,男,菁英会员,157610,80后
0697c1d2ad114992a1f8a98c31566938,c0f45aba3a6a4113ab87412d0e90dd57,daily_parking_coupon,unavailable,7/8/2024 16:05:00,8/8/2024 16:00:00,男,菁英会员,157610,80后
069877f444384ea6bfe0775cb307b574,5c68f5298c08453c8ab17b23aaf6107c,daily_parking_coupon,unavailable,7/1/2024 16:05:00,8/1/2024 16:00:00,女,菁英会员,17050,80后
0698e065c3bf40528955710c24fe2dc4,fb7d5db3330b4cf09c846f701e9ab2da,user_exchange,unavailable,8/5/2024 01:57:41,15/5/2024 16:00:00,男,菁英会员,573642,00后
06a1f21365a34556a8b2bd51ad7ff1c2,751695cc49824f758de3bae9654a0266,daily_parking_coupon,unavailable,11/9/2025 16:05:00,12/9/2025 16:00:00,男,菁英会员,6279210,80后
06a32f3aaf844e64b46398b2a2d6b00f,ac25edadd9f045c0b278bfffdbc362f3,daily_parking_coupon,unavailable,1/10/2024 16:05:00,2/10/2024 16:00:00,女,菁英会员,0,90后
06a99cf8fbaa4de382a80acbb87ee2c2,7b5c37f8e5984b9ebccffe9d74148eed,daily_parking_coupon,unavailable,13/1/2026 16:05:00,14/1/2026 16:00:00,女,菁英会员,110000,90后
